Afiliado,salario
15945579,1800000
5763142,2500000
2939476,2500000
8139576,3160000
21496923,1700000
8089544,3160000
10126494,1700000
2044289,1800000
10023805,1700000
1573101,1700000
21287758,1800000
7718500,1800000
2831752,1800000
3136375,2350000
3359164,2350000
1439811,3160000
2644195,2500000
5840066,1300000
7450736,2350000
16435019,1800000
1278463,1800000
22202325,2500000
19425664,1300000
2824102,2500000
5197127,3160000
2114155,1800000
1503348,1800000
10298247,3160000
16108430,1300000
13716439,2500000
2146873,1800000
10070638,2500000
856978,1800000
10987031,3160000
16043372,2500000
7200860,2350000
12026486,1800000
7196602,2500000
17595172,3160000
5746284,1300000
14759333,1700000
7508692,2350000
10798037,2350000
931023,1300000
10373946,1300000
1363579,1300000
3357745,1300000
3033865,2500000
5948662,2500000
508330,1300000
5072957,1700000
3267380,1300000
22199971,2350000
1603575,1700000
12492331,1800000
8110911,2500000
6781853,2350000
8737973,2500000
19371417,1300000
9513437,1300000
13799002,2350000
10717018,2500000
7647452,1800000
4567760,1700000
7800758,1800000
15730883,1800000
10775776,1800000
18655046,1300000
14556711,2350000
16174696,2500000
8497655,1800000
10181326,1300000
15129652,3160000
1460366,2500000
5529134,1700000
11887056,1800000
7796999,2350000
7530353,1800000
1107383,2350000
9528831,2350000
9486911,1300000
2330378,2350000
9261579,2500000
13709912,3160000
4757725,1300000
10240901,2350000
2536239,1700000
2008195,1300000
9802787,1800000
5845525,2350000
18655167,2350000
10126856,1300000
1932940,2350000
8226846,3160000
9947859,2350000
7209918,3160000
21137621,1800000
13725930,2350000
1146344,1800000
20678839,1800000
18903344,1700000
14293573,2500000
14793765,1800000
10249306,2500000
2967119,2500000
3187091,1700000
1366447,2350000
2185116,1700000
9712267,1700000
17967683,3160000
18628619,1700000
7472163,1300000
3254313,1700000
5867401,2350000
5732812,2500000
16299911,3160000
4579638,1700000
104627,3160000
2219675,1300000
934730,2500000
20863960,2500000
3498007,3160000
6647354,1800000
1707760,1700000
15740481,1800000
18697477,2350000
18501030,2500000
9321118,2500000
6106280,3160000
7845974,1800000
1572092,2350000
147846,2500000
104198,2350000
808003,1800000
1508637,1800000
14687140,1800000
5764,2350000
10595185,2350000
514120,1300000
9507325,1700000
9280975,2500000
1270061,1800000
9295861,1300000
9486878,2500000
9432881,3160000
17300113,3160000
1290581,2500000
14281947,2350000
7740823,2350000
14599738,2350000
9753167,3160000
5974218,1800000
18652060,1800000
5233055,1800000
10267904,2500000
423517,3160000
2154951,2500000
20810482,1800000
18609817,2350000
6496794,2350000
1571266,2500000
10530717,1700000
9690668,2350000
8406226,2500000
21940275,3160000
9749950,2500000
1415542,3160000
1903014,2350000
2183088,3160000
2594336,2500000
10217706,1800000
3523937,1800000
10799673,1300000
2141525,2500000
18661576,3160000
10931093,2350000
18147223,1800000
7174829,2500000
8326855,3160000
3620077,1300000
16966885,2500000
6901177,2350000
3205647,2350000
1571546,2500000
1681822,3160000
21616031,1700000
10345397,1300000
9084493,1800000
10301334,3160000
23109670,1800000
7511351,2500000
19406340,3160000
2988549,2500000
10428108,1300000
9366819,2500000
12483532,2500000
8382800,2350000
2289004,2500000
15686577,1800000
4075007,1800000
10589738,3160000
10360483,1300000
7996866,1300000
952503,2350000
5712706,2350000
7997285,1300000
1711239,2500000
6789655,2350000
5719395,2350000
8336173,3160000
22021166,1700000
17468105,2350000
1786814,1700000
10092855,2350000
3002572,2350000
9506546,1800000
14169378,1300000
330865,2500000
9667711,1300000
1457426,2500000
16337612,1700000
18708823,1300000
491963,3160000
22020391,3160000
2949832,1800000
12280453,1300000
2163939,2500000
2879570,2350000
12214178,3160000
1364612,3160000
10949819,2500000
2061184,1700000
463244,1800000
21669164,3160000
9616901,1800000
10443384,2350000
2172622,1700000
10433175,2500000
16200,3160000
15250184,1300000
17347336,1700000
6570101,1700000
8481090,2500000
3048279,2500000
21992105,2350000
5415718,2350000
20857126,1800000
9306206,2500000
18124829,3160000
1117411,1300000
10214035,1300000
2072292,1700000
9376645,1700000
8155010,1700000
1699995,3160000
21946125,1800000
7814011,2500000
7733849,1800000
2650895,1300000
14693085,2350000
1573397,1700000
14085507,1300000
941414,3160000
20041648,1300000
6508980,1800000
2423632,3160000
10866728,2500000
11442085,1700000
14808270,1700000
340750,1300000
4085954,2500000
3421679,1700000
10969685,3160000
4036193,1700000
6876564,1800000
10731736,2350000
20679043,3160000
18613040,2350000
16466899,2500000
10044178,1700000
17836165,1800000
1040903,1700000
1362328,2350000
19279504,3160000
7162926,1800000
5278101,2350000
5951645,2500000
4200919,3160000
4618774,1300000
23176560,3160000
3805683,1300000
220094,2500000
2278810,1700000
5902985,2350000
7636698,1700000
19390906,1800000
7027323,2500000
19371223,1300000
14813193,2350000
1527529,1700000
19922647,1800000
833340,2350000
4456582,1800000
5969164,1700000
233913,2500000
13692926,2500000
14759252,2350000
1351840,2500000
1924564,3160000
6065928,1300000
9656373,1800000
18667750,3160000
2466727,2500000
22806666,3160000
9913141,3160000
18698635,2500000
4963598,2500000
6541862,2500000
5184766,2500000
2792949,1700000
20946126,1300000
3435217,1800000
2355576,1300000
10412557,2350000
6938339,1300000
3977495,1700000
528610,1300000
20776440,1800000
19197863,2500000
14743028,1800000
3337420,2500000
957227,1300000
9572864,1700000
19401062,2350000
7108632,1700000
3350349,1300000
2970613,2350000
16903115,2350000
9860278,1300000
8014200,3160000
1925882,2500000
1692506,3160000
2164878,2350000
2703662,2500000
4707720,1800000
2039119,2350000
14160990,3160000
2890599,2500000
10121071,2350000
9985148,2500000
1881263,3160000
22112182,2350000
3158020,2500000
7889076,1800000
10887253,1700000
9655747,1300000
9309480,1700000
1936395,2500000
967130,1300000
6595338,1800000
7647460,2350000
4899878,1300000
2040697,2350000
10236099,2500000
9560500,1300000
6528381,2500000
6591507,3160000
8288775,3160000
2636578,1800000
1556610,2500000
10002535,2500000
6645123,1700000
6077907,2500000
1460815,1700000
10136466,2500000
8129301,2350000
7806010,1800000
3229422,2350000
1407463,1800000
10687542,1700000
6019871,1300000
6862744,2350000
4866189,1800000
7283443,2350000
21762022,3160000
5546189,1300000
11155654,1800000
2219992,1300000
2955538,2350000
10179899,3160000
10478415,2500000
20117804,3160000
3778170,2500000
18712859,1300000
4411069,1300000
1651477,2350000
7941701,3160000
9404525,1300000
3003594,1700000
5481488,1300000
9454692,1300000
10428719,1300000
18636358,2500000
1873213,3160000
1189296,1800000
21439561,1300000
6841284,1700000
2012645,1700000
6572314,1300000
7511817,1800000
6431196,1700000
7961646,2500000
3011962,3160000
1122399,1700000
3171582,1700000
5114442,2350000
10039063,1800000
2704106,1700000
2634849,3160000
16651056,1700000
15628429,2500000
517833,1800000
9680734,1800000
17096870,1700000
7055721,1300000
1039212,2500000
217611,3160000
10412573,1800000
5422259,1800000
6548475,2500000
3069945,2350000
5471542,3160000
9653149,2500000
3077443,1700000
7596756,2350000
10883981,1300000
1824214,1700000
9284166,2350000
1059595,3160000
7373756,1800000
6766035,2350000
18663575,3160000
3238944,1800000
1466647,2350000
19279255,1700000
57021,1700000
9377635,2500000
9892687,1700000
302406,1800000
8088294,1300000
7561302,1800000
9657653,2500000
7972494,1800000
9473103,1800000
4342422,2350000
10005566,2500000
8182139,1800000
9978507,2350000
10777557,1300000
2825395,1700000
2513301,3160000
7631431,3160000
17254959,1800000
1528447,1700000
18655112,2500000
2569888,2500000
6733168,2500000
10198718,1700000
22968023,2500000
14191339,3160000
10084364,1700000
22239039,3160000
15647100,1700000
3033666,1800000
3913552,3160000
5291883,1300000
10129531,1300000
17396037,2500000
3133471,3160000
7438851,1800000
14992438,1800000
7536413,1300000
18473929,1800000
5414267,1800000
17488034,1700000
14144896,1700000
1981299,1300000
7227862,1700000
8370289,3160000
17169910,1700000
3244933,2350000
10779343,3160000
10437948,1800000
1691969,1300000
10917949,3160000
4828160,2500000
6882016,2350000
10417520,1800000
7997509,1700000
10246194,3160000
10931029,1700000
6169825,3160000
2194645,2500000
21368688,1300000
6559597,3160000
7585344,1800000
1657416,1700000
2570032,1800000
21754419,1800000
10448774,1300000
3234756,1300000
1730575,3160000
7290077,1300000
16014511,3160000
6714568,2350000
5408005,2350000
8478169,1300000
3146549,1700000
8200715,2350000
5612986,1800000
8485859,1700000
20776536,2500000
19530036,1300000
14841609,1300000
4921686,3160000
2723092,2350000
6173642,3160000
1660721,1300000
1324508,1800000
3933401,1300000
2568640,1800000
6295422,3160000
8446846,1700000
18709287,2350000
8331406,1300000
6852983,1700000
1197544,1300000
3376455,3160000
2119616,2350000
6204563,2500000
14614515,1700000
18643657,1300000
4060410,1700000
7386885,1300000
12662341,2500000
1949478,1800000
10806215,1300000
7800248,2500000
7812739,2500000
2776654,1800000
2087173,1300000
7222162,3160000
12776388,2500000
7412280,2500000
1275788,2500000
14791965,1300000
1840056,3160000
21542005,1800000
1642048,2350000
18638761,2350000
8438727,1700000
2693452,2350000
15951683,1800000
8081530,2500000
9482293,2500000
18670077,2350000
5444995,2500000
5977010,3160000
1205860,1300000
21817821,3160000
16671155,2500000
4700648,1800000
1862010,1800000
1524694,2350000
18684591,2500000
2168465,1700000
3220481,2500000
10968245,1700000
9954700,3160000
12022049,2500000
1342877,1700000
9165584,1800000
7717853,3160000
9879743,1800000
497116,1800000
18657497,1700000
7819474,2500000
2026894,1300000
5996289,1300000
1328335,3160000
7585526,1300000
21956325,2350000
6579818,3160000
2096746,1300000
10439812,2500000
7297068,1700000
10335853,1800000
10958668,2350000
7657036,2350000
743127,1700000
6531386,3160000
8425206,1300000
19030117,2500000
7153803,1300000
23151781,1800000
7408016,2350000
19412797,2500000
1768964,1700000
9504429,2350000
18695529,2500000
1805230,1800000
16084360,1800000
6964761,1800000
6950616,1300000
17978408,1800000
10913018,1300000
181886,1700000
15247671,3160000
18647311,1700000
16169117,1300000
6399752,3160000
1625422,3160000
22150630,2350000
5814993,2500000
1845318,1700000
9586444,1800000
16337767,1700000
22098442,3160000
2785879,1800000
22227750,2350000
16944059,1700000
8013977,1700000
21420810,1300000
5258720,1800000
7295714,1700000
16974896,2500000
9270252,2350000
7738852,1700000
7278341,1700000
4288123,1700000
14901374,2350000
1041905,2500000
21606712,2350000
6955984,2350000
8034709,1800000
3495202,1700000
1930391,1800000
22279813,3160000
7053972,1300000
3295990,3160000
17776292,1800000
5878996,1700000
9715219,2350000
2120650,1700000
7558060,3160000
10849144,2500000
3262020,2500000
2189532,3160000
18275210,2500000
1671474,2350000
17383466,1800000
9764710,3160000
9352220,3160000
3007692,2500000
6714444,2500000
169305,2350000
19915070,1700000
2838575,2350000
1733257,2500000
1929613,1800000
2747456,2350000
6714431,2350000
3790185,1800000
1536716,3160000
5709370,1300000
960261,2500000
5465500,1700000
6504043,3160000
1366379,1700000
6532112,2350000
19405056,1700000
7472157,2500000
5827864,1800000
17914637,1700000
2554346,1800000
6155731,1700000
7470178,2500000
1670347,1700000
18702942,3160000
2368832,1700000
1982876,1700000
10678526,1300000
7355346,1800000
9834143,2500000
1027929,2350000
10995603,1700000
8341104,1700000
5851381,3160000
8368950,2500000
2711184,1700000
8348376,1300000
8368407,2500000
18672219,1300000
2502731,2500000
982423,1300000
3731976,2350000
2461212,1800000
21915649,1700000
8087149,1300000
9538119,3160000
1571619,1300000
9784729,1700000
23152820,2500000
17080499,3160000
2954330,2350000
9748257,3160000
6358480,2350000
1717548,2350000
16024021,2500000
2993478,3160000
2649488,3160000
9974295,3160000
5924790,1800000
3034026,1800000
10675999,1700000
21606313,2350000
2113762,2350000
2273479,3160000
6639298,2500000
7771219,1800000
14922171,1300000
18635241,2500000
8264326,2500000
7811726,2500000
8226871,2500000
7357771,3160000
2265535,3160000
6405856,2500000
22248675,1800000
3254175,1700000
9354474,1800000
19391667,1700000
3869003,1700000
4775335,1300000
18641104,1300000
6048753,1700000
6087128,3160000
6389480,1700000
781670,3160000
15535042,1700000
2545083,3160000
5607945,1300000
10548099,3160000
2269095,2500000
2396908,3160000
8397572,3160000
970815,3160000
754863,3160000
8274438,2500000
5774984,2500000
815319,2350000
9247781,1700000
18736146,2350000
22220136,1800000
4943881,1800000
5977765,1800000
4788648,1800000
6667965,3160000
10774087,2500000
1964167,3160000
1860190,2500000
16159134,3160000
3255940,1700000
2319591,1700000
8394145,1300000
10885905,1700000
22213617,2500000
4576874,2500000
10488452,1800000
7994719,1700000
823058,1300000
7637341,1800000
2463128,1800000
5944826,1300000
7874162,3160000
9678779,2350000
10049394,1800000
2802632,1800000
6093,2500000
5945695,1700000
2471431,1700000
19460146,3160000
6000924,1300000
10394522,1300000
14616793,2500000
4589242,1300000
2064507,1300000
10681936,1300000
7632540,1700000
23072587,2350000
9352728,1700000
3456920,1800000
6332275,1300000
22081538,1300000
8422910,2350000
7451564,1300000
1778622,2500000
9066840,2350000
9128286,1800000
19498477,1800000
9765338,3160000
4339024,2500000
9468494,2350000
6196955,2500000
18667575,1300000
1729874,2350000
76382,2500000
5693785,1700000
166718,3160000
22962976,1800000
856713,2500000
281249,2500000
5460644,2350000
23198911,2350000
7580567,2500000
2564977,1700000
9467777,2500000
2637969,2500000
1299453,1300000
23191868,2500000
20810138,3160000
9259793,2500000
16185554,1700000
9262017,1800000
9062226,1700000
2445908,2350000
11188796,2350000
2500250,1700000
1372277,1700000
4391510,3160000
19112401,1700000
10837882,1700000
2920543,1800000
1618187,1700000
21926432,2500000
16716955,2350000
14760685,2500000
